Brand,Model,Body,Color,Year,Fuel,Kilometers,Engine,Transmission,Price,Gov,price_category
Fiat,Uno,Hatchback,Red,1996,Benzine,160000 to 179999,1000 - 1300 CC,Manual,27.6,Giza,0
Fiat,128,Sedan,White,1987,Benzine,180000 to 199999,1000 - 1300 CC,Manual,18.0,Sharqia,0
Fiat,128,Sedan,White,1993,Benzine,100000 to 119999,1000 - 1300 CC,Manual,29.9,Minya,0
Hyundai,Matrix,Hatchback,Other Color,2009,Benzine,10000 to 19999,1600 CC,Manual,143.8,Matruh,1
Hyundai,Accent,Sedan,Other Color,2000,Natural Gas,0 to 9999,1000 - 1300 CC,Manual,40.0,Ismailia,0
Chevrolet,Optra,Sedan,Black,2013,Benzine,30000 to 39999,1600 CC,Automatic,155.0,Cairo,1
Hyundai,Matrix,Hatchback,White,2007,Benzine,90000 to 99999,1600 CC,Automatic,155.2,Damietta,1
Chevrolet,Lanos,Sedan,Black,2016,Benzine,More than 200000,1400 - 1500 CC,Manual,126.5,Giza,1
Fiat,Punto,Hatchback,Other Color,2011,Benzine,0 to 9999,1000 - 1300 CC,Manual,103.5,Cairo,1
Fiat,Tipo,Hatchback,Green,2021,Benzine,180000 to 199999,1600 CC,Manual,345.0,Damietta,3
Fiat,Shahin,Sedan,Green,2002,Benzine,0 to 9999,1400 - 1500 CC,Manual,46.0,Qalyubia,0
Hyundai,I10,Hatchback,Burgundy,2017,Benzine,10000 to 19999,1000 - 1300 CC,Automatic,195.0,Cairo,1
Hyundai,Elantra,Sedan,Other Color,2022,Benzine,0 to 9999,1600 CC,Automatic,185.6,Gharbia,1
Fiat,131,Sedan,Gray,1981,Benzine,More than 200000,1600 CC,Manual,32.2,Cairo,0
Chevrolet,Lanos,Sedan,Blue- Navy Blue,2017,Benzine,70000 to 79999,1400 - 1500 CC,Manual,164.4,Cairo,1
Chevrolet,Aveo,Sedan,Red,2013,Benzine,10000 to 19999,1400 - 1500 CC,Automatic,140.0,Cairo,1
Chevrolet,Optra,Sedan,Gray,2019,Benzine,60000 to 69999,1600 CC,Automatic,281.8,Cairo,2
Chevrolet,Aveo,Sedan,Burgundy,2014,Benzine,10000 to 19999,1400 - 1500 CC,Manual,134.6,Alexandria,1
Chevrolet,Cruze,Sedan,Gray,2010,Benzine,10000 to 19999,1600 CC,Manual,135.0,Cairo,1
Hyundai,Accent,Sedan,Gray,2003,Benzine,10000 to 19999,1400 - 1500 CC,Manual,74.8,Cairo,0
Hyundai,Accent,Sedan,White,2009,Benzine,180000 to 199999,1000 - 1300 CC,Manual,69.0,Cairo,0
Hyundai,Elantra,Sedan,Other Color,1995,Benzine,More than 200000,1600 CC,Automatic,63.2,Cairo,0
Fiat,128,Sedan,White,1982,Benzine,More than 200000,1000 - 1300 CC,Manual,26.4,Cairo,0
Chevrolet,Optra,Sedan,Silver,2005,Benzine,10000 to 19999,1600 CC,Manual,115.0,Alexandria,1
Fiat,128,Sedan,Red,1971,Benzine,180000 to 199999,1000 - 1300 CC,Manual,18.0,Alexandria,0
Hyundai,Elantra,Sedan,Gray,2021,Benzine,30000 to 39999,1600 CC,Automatic,350.8,Giza,3
Chevrolet,Optra,Sedan,Black,2012,Benzine,180000 to 199999,1600 CC,Automatic,149.5,Alexandria,1
Fiat,Uno,Hatchback,White,1993,Benzine,0 to 9999,1000 - 1300 CC,Manual,33.0,Cairo,0
Hyundai,Accent,Sedan,Blue- Navy Blue,2006,Benzine,10000 to 19999,1000 - 1300 CC,Manual,85.0,Ismailia,0
Hyundai,Accent,Sedan,Silver,2010,Benzine,70000 to 79999,1600 CC,Automatic,153.0,Cairo,1
Chevrolet,Cruze,Sedan,Black,2010,Benzine,160000 to 179999,1600 CC,Automatic,130.0,Cairo,1
Hyundai,Verna,Sedan,Silver,2016,Benzine,10000 to 19999,1600 CC,Manual,149.5,Monufia,1
Fiat,128,Sedan,Other Color,1988,Benzine,More than 200000,1000 - 1300 CC,Manual,23.0,Suez,0
Hyundai,Verna,Sedan,Red,2015,Benzine,160000 to 179999,1600 CC,Manual,110.4,Cairo,1
Hyundai,I10,Sedan,Other Color,2012,Benzine,120000 to 139999,1600 CC,Manual,125.0,Cairo,1
Fiat,Punto,Hatchback,White,2002,Benzine,More than 200000,1000 - 1300 CC,Manual,72.0,Giza,0
Chevrolet,Aveo,Sedan,Silver,2020,Benzine,70000 to 79999,1400 - 1500 CC,Automatic,180.0,Cairo,1
Fiat,Shahin,Sedan,Silver,2005,Benzine,80000 to 89999,1400 - 1500 CC,Manual,43.0,Cairo,0
Hyundai,Elantra,Sedan,Silver,2015,Benzine,140000 to 159999,1600 CC,Automatic,218.5,Giza,2
Fiat,128,Sedan,White,1990,Benzine,More than 200000,1000 - 1300 CC,Manual,32.2,Giza,0
Hyundai,Accent,Sedan,Brown,2017,Benzine,80000 to 89999,1600 CC,Automatic,264.5,Qena,2
Hyundai,Matrix,Hatchback,Other Color,2004,Benzine,10000 to 19999,1400 - 1500 CC,Automatic,132.2,Port Said,1
Fiat,128,Sedan,Blue- Navy Blue,1977,Benzine,90000 to 99999,1000 - 1300 CC,Manual,14.0,Gharbia,0
Fiat,Uno,Hatchback,Burgundy,1990,Benzine,10000 to 19999,1000 - 1300 CC,Manual,38.0,Giza,0
Hyundai,Accent,Sedan,Other Color,2006,Benzine,0 to 9999,1000 - 1300 CC,Manual,95.0,Alexandria,0
Fiat,Shahin,Sedan,Gray,1994,Benzine,0 to 9999,1400 - 1500 CC,Manual,42.0,Giza,0
Hyundai,Elantra,Sedan,Silver,2019,Benzine,90000 to 99999,1600 CC,Automatic,293.2,Monufia,2
Hyundai,Verna,Sedan,Other Color,2015,Natural Gas,100000 to 119999,1600 CC,Manual,135.0,Suez,1
Fiat,Uno,Hatchback,Green,1997,Benzine,90000 to 99999,1000 - 1300 CC,Manual,36.8,Alexandria,0
Hyundai,Verna,Sedan,Gray,2014,Benzine,160000 to 179999,1600 CC,Automatic,138.0,Giza,1
Fiat,Punto,Hatchback,Burgundy,2015,Benzine,60000 to 69999,1000 - 1300 CC,Manual,138.0,Monufia,1
Fiat,Shahin,Sedan,White,2006,Benzine,160000 to 179999,1400 - 1500 CC,Manual,41.4,Minya,0
Hyundai,Accent,Sedan,White,1999,Benzine,20000 to 29999,1000 - 1300 CC,Manual,45.0,Giza,0
Chevrolet,Optra,Sedan,Black,2019,Benzine,90000 to 99999,1600 CC,Automatic,220.0,Monufia,2
Chevrolet,Lanos,Sedan,Black,2014,Benzine,More than 200000,1400 - 1500 CC,Manual,97.8,Giza,0
Fiat,Punto,Hatchback,Black,2001,Benzine,20000 to 29999,1000 - 1300 CC,Manual,70.0,Cairo,0
Fiat,128,Sedan,White,1982,Benzine,120000 to 139999,1000 - 1300 CC,Manual,25.3,Ismailia,0
Chevrolet,Aveo,Sedan,Silver,2009,Benzine,More than 200000,1400 - 1500 CC,Manual,110.0,Suez,1
Fiat,128,Sedan,White,1986,Benzine,60000 to 69999,1000 - 1300 CC,Manual,23.0,Cairo,0
Chevrolet,Lanos,Sedan,Beige,2011,Benzine,70000 to 79999,1400 - 1500 CC,Manual,110.0,Aswan,1
Hyundai,Accent,Sedan,Black,2015,Benzine,20000 to 29999,1600 CC,Automatic,185.6,Cairo,1
Fiat,Punto,Hatchback,White,1997,Benzine,10000 to 19999,1000 - 1300 CC,Manual,57.5,Dakahlia,0
Chevrolet,Lanos,Sedan,Black,2013,Benzine,100000 to 119999,1600 CC,Manual,115.0,Giza,1
Hyundai,Elantra,Sedan,Gray,2019,Benzine,70000 to 79999,1600 CC,Automatic,185.6,Cairo,1
Fiat,128,Sedan,Yellow,1985,Benzine,120000 to 139999,1000 - 1300 CC,Manual,22.0,Cairo,0
Chevrolet,Aveo,Sedan,Black,2012,Benzine,100000 to 119999,1400 - 1500 CC,Manual,86.2,Qalyubia,0
Hyundai,Verna,Sedan,Silver,2009,Benzine,100000 to 119999,1600 CC,Manual,105.0,Sohag,1
Fiat,128,Sedan,Burgundy,1986,Benzine,90000 to 99999,1000 - 1300 CC,Manual,23.0,Sharqia,0
Hyundai,Accent,Sedan,White,2005,Benzine,20000 to 29999,1400 - 1500 CC,Manual,70.0,Giza,0
Fiat,128,Sedan,Red,1973,Benzine,More than 200000,1000 - 1300 CC,Manual,13.0,Cairo,0
Fiat,128,Sedan,Yellow,1976,Benzine,More than 200000,1000 - 1300 CC,Manual,28.0,Suez,0
Fiat,128,Sedan,Red,1989,Benzine,180000 to 199999,1000 - 1300 CC,Manual,18.0,Cairo,0
Hyundai,Elantra,Sedan,Black,2012,Benzine,180000 to 199999,1600 CC,Automatic,212.8,Ismailia,2
Chevrolet,Optra,Sedan,Black,2008,Benzine,180000 to 199999,1600 CC,Manual,115.0,Luxor,1
Fiat,128,Sedan,Blue- Navy Blue,1980,Benzine,180000 to 199999,1000 - 1300 CC,Manual,17.2,Alexandria,0
Fiat,Shahin,Sedan,Red,1997,Benzine,50000 to 59999,1400 - 1500 CC,Manual,30.0,Alexandria,0
Fiat,128,Sedan,White,1984,Benzine,70000 to 79999,1000 - 1300 CC,Manual,15.0,Giza,0
Hyundai,Verna,Sedan,White,2019,Benzine,100000 to 119999,1600 CC,Manual,167.0,Suez,1
Hyundai,Verna,Sedan,Silver,2014,Benzine,180000 to 199999,1600 CC,Manual,125.0,Sharqia,1
Chevrolet,Lanos,Sedan,Silver,2015,Benzine,60000 to 69999,1400 - 1500 CC,Manual,125.0,Gharbia,1
Hyundai,Matrix,Hatchback,Other Color,2005,Benzine,100000 to 119999,1600 CC,Automatic,179.4,Monufia,1
Chevrolet,Optra,Sedan,Other Color,2010,Benzine,90000 to 99999,1600 CC,Manual,125.0,Giza,1
Hyundai,Verna,Sedan,White,2012,Benzine,50000 to 59999,1600 CC,Manual,100.0,Qalyubia,1
Hyundai,Elantra,Sedan,Blue- Navy Blue,2021,Benzine,0 to 9999,1600 CC,Automatic,185.6,Cairo,1
Hyundai,Verna,Sedan,White,2013,Benzine,100000 to 119999,1600 CC,Manual,86.2,Cairo,0
Fiat,128,Sedan,Red,1990,Benzine,160000 to 179999,1000 - 1300 CC,Manual,35.0,Cairo,0
Chevrolet,Lanos,Sedan,Silver,2018,Benzine,More than 200000,1600 CC,Manual,107.0,Monufia,1
Hyundai,Accent,Sedan,Burgundy,2000,Benzine,More than 200000,1400 - 1500 CC,Manual,68.0,Cairo,0
Fiat,128,Sedan,Red,1985,Benzine,180000 to 199999,1000 - 1300 CC,Manual,17.2,Giza,0
Fiat,131,Sedan,Silver,1982,Benzine,120000 to 139999,1600 CC,Manual,38.0,Beni Suef,0
Hyundai,Elantra,Sedan,Black,2013,Benzine,0 to 9999,1600 CC,Manual,205.0,Cairo,2
Chevrolet,Aveo,Sedan,Gray,2013,Benzine,60000 to 69999,1400 - 1500 CC,Automatic,148.0,Giza,1
Hyundai,Matrix,Hatchback,Gray,2003,Benzine,140000 to 159999,1400 - 1500 CC,Automatic,135.0,Ismailia,1
Hyundai,Elantra,Sedan,Black,2017,Benzine,10000 to 19999,1600 CC,Automatic,339.2,Cairo,3
Hyundai,I10,Sedan,Other Color,2011,Benzine,140000 to 159999,1000 - 1300 CC,Manual,120.8,Cairo,1
Chevrolet,Optra,Sedan,Blue- Navy Blue,2017,Benzine,90000 to 99999,1400 - 1500 CC,Automatic,230.0,Giza,2
Hyundai,Elantra,Sedan,Green,2019,Benzine,40000 to 49999,1600 CC,Automatic,350.0,Red Sea,3
Hyundai,Accent,Sedan,Beige,2006,Benzine,120000 to 139999,1000 - 1300 CC,Manual,80.0,Cairo,0
Hyundai,Verna,Sedan,Silver,2011,Benzine,10000 to 19999,1600 CC,Automatic,132.2,Cairo,1
Hyundai,Elantra,Sedan,Silver,2020,Benzine,50000 to 59999,1600 CC,Automatic,28.8,Giza,0
Fiat,128,Sedan,Other Color,1990,Benzine,More than 200000,1000 - 1300 CC,Manual,28.8,Dakahlia,0
Fiat,Shahin,Sedan,Silver,2004,Benzine,60000 to 69999,1400 - 1500 CC,Manual,48.3,Qena,0
Hyundai,Accent,Sedan,White,2006,Benzine,60000 to 69999,1400 - 1500 CC,Automatic,85.0,Qalyubia,0
Chevrolet,Optra,Sedan,Blue- Navy Blue,2017,Benzine,160000 to 179999,1600 CC,Automatic,155.0,Minya,1
Hyundai,Verna,Sedan,White,2013,Benzine,180000 to 199999,1600 CC,Manual,102.3,Ismailia,1
Hyundai,Verna,Sedan,White,2017,Natural Gas,20000 to 29999,1400 - 1500 CC,Manual,120.8,Cairo,1
Fiat,128,Sedan,White,1985,Benzine,More than 200000,1000 - 1300 CC,Manual,22.0,Cairo,0
Hyundai,Verna,Sedan,Silver,2015,Benzine,120000 to 139999,1600 CC,Manual,128.0,Giza,1
Chevrolet,Optra,Sedan,Brown,2015,Benzine,120000 to 139999,1400 - 1500 CC,Automatic,171.0,Giza,1
Hyundai,Accent,Sedan,Black,2017,Benzine,100000 to 119999,1400 - 1500 CC,Automatic,253.0,Alexandria,2
Fiat,128,Sedan,White,2002,Benzine,80000 to 89999,1000 - 1300 CC,Manual,40.2,Qalyubia,0
Fiat,128,Sedan,Red,1990,Benzine,More than 200000,1000 - 1300 CC,Manual,40.2,Fayoum,0
Hyundai,Accent,Sedan,Other Color,1999,Benzine,More than 200000,1400 - 1500 CC,Automatic,68.0,Giza,0
Fiat,128,Sedan,Orange,1983,Benzine,90000 to 99999,1000 - 1300 CC,Manual,17.2,Alexandria,0
Hyundai,Verna,Sedan,Black,2015,Benzine,100000 to 119999,1600 CC,Manual,115.0,Giza,1
Hyundai,Verna,Sedan,Other Color,2007,Benzine,100000 to 119999,1600 CC,Automatic,115.0,Cairo,1
Fiat,131,Sedan,Other Color,1985,Benzine,More than 200000,1600 CC,Manual,34.5,Cairo,0
Chevrolet,Lanos,Sedan,Silver,2014,Benzine,More than 200000,1400 - 1500 CC,Manual,170.0,Gharbia,1
Chevrolet,Aveo,Sedan,Black,2008,Benzine,180000 to 199999,1400 - 1500 CC,Manual,92.0,Alexandria,0
Chevrolet,Aveo,Sedan,Silver,2006,Benzine,20000 to 29999,1400 - 1500 CC,Manual,61.0,Asyut,0
Chevrolet,Lanos,Sedan,Red,2019,Benzine,100000 to 119999,1400 - 1500 CC,Manual,143.8,Monufia,1
Hyundai,Accent,Sedan,Gray,1999,Benzine,More than 200000,1600 CC,Manual,86.2,Alexandria,0
Chevrolet,Optra,Sedan,Gray,2018,Benzine,20000 to 29999,1400 - 1500 CC,Automatic,247.2,Dakahlia,2
Hyundai,I10,Hatchback,Gold,2011,Benzine,120000 to 139999,1000 - 1300 CC,Manual,115.0,Giza,1
Fiat,Shahin,Sedan,Red,1995,Benzine,100000 to 119999,1400 - 1500 CC,Manual,40.2,Sharqia,0
Hyundai,Verna,Sedan,Gray,2011,Benzine,80000 to 89999,1600 CC,Manual,122.0,Cairo,1
Hyundai,Elantra,Sedan,Black,2005,Benzine,160000 to 179999,1600 CC,Automatic,155.0,Cairo,1
Hyundai,Verna,Sedan,Gray,2015,Benzine,60000 to 69999,1600 CC,Manual,158.7,Giza,1
Fiat,Tipo,Sedan,Blue- Navy Blue,2021,Benzine,60000 to 69999,1600 CC,Automatic,330.0,Gharbia,3
Hyundai,Elantra,Sedan,Black,2015,Benzine,90000 to 99999,1600 CC,Automatic,259.9,Giza,2
Chevrolet,Lanos,Sedan,Black,2013,Benzine,10000 to 19999,1400 - 1500 CC,Manual,89.7,Monufia,0
Hyundai,Excel,Sedan,Gray,2000,Benzine,20000 to 29999,1400 - 1500 CC,Manual,59.8,Cairo,0
Chevrolet,Optra,Sedan,Blue- Navy Blue,2021,Benzine,40000 to 49999,1400 - 1500 CC,Automatic,240.0,Qalyubia,2
Fiat,128,Sedan,White,1986,Benzine,180000 to 199999,1000 - 1300 CC,Manual,16.0,Alexandria,0
Fiat,131,Sedan,Blue- Navy Blue,1984,Benzine,30000 to 39999,1600 CC,Manual,32.2,Qalyubia,0
Fiat,128,Sedan,Silver,1982,Benzine,More than 200000,1000 - 1300 CC,Manual,23.0,Sharqia,0
Hyundai,Verna,Sedan,Blue- Navy Blue,2013,Benzine,180000 to 199999,1600 CC,Manual,97.8,Cairo,0
Chevrolet,Lanos,Sedan,Black,2011,Benzine,180000 to 199999,1400 - 1500 CC,Automatic,112.0,Sharqia,1
Fiat,128,Sedan,Red,1990,Benzine,90000 to 99999,1000 - 1300 CC,Manual,28.8,Alexandria,0
Fiat,131,Sedan,Green,1977,Benzine,10000 to 19999,1600 CC,Manual,22.0,Monufia,0
Hyundai,Elantra,Sedan,Red,2021,Benzine,10000 to 19999,1600 CC,Automatic,161.4,Fayoum,1
Hyundai,Matrix,Hatchback,Black,2007,Benzine,More than 200000,1600 CC,Manual,115.0,Giza,1
Chevrolet,Aveo,Sedan,Other Color,2020,Benzine,40000 to 49999,1400 - 1500 CC,Automatic,247.2,Cairo,2
Hyundai,Verna,Sedan,Burgundy,2014,Benzine,80000 to 89999,1600 CC,Manual,135.7,Cairo,1
Chevrolet,Optra,Sedan,Burgundy,2013,Benzine,180000 to 199999,1600 CC,Automatic,155.0,Giza,1
Hyundai,Verna,Sedan,Blue- Navy Blue,2010,Benzine,10000 to 19999,1600 CC,Manual,86.2,Alexandria,0
Chevrolet,Lanos,Sedan,Blue- Navy Blue,2014,Natural Gas,10000 to 19999,1400 - 1500 CC,Manual,107.0,Red Sea,1
Fiat,Shahin,Sedan,Green,2001,Benzine,120000 to 139999,1400 - 1500 CC,Manual,50.0,Asyut,0
Hyundai,Accent,Sedan,Black,2015,Benzine,10000 to 19999,1600 CC,Automatic,201.2,Giza,2
Fiat,131,Sedan,Brown,1982,Benzine,90000 to 99999,1600 CC,Manual,43.7,Sharqia,0
Fiat,128,Sedan,White,1981,Benzine,More than 200000,1000 - 1300 CC,Manual,17.0,Cairo,0
Hyundai,Matrix,Hatchback,White,2006,Benzine,180000 to 199999,1600 CC,Automatic,179.4,Gharbia,1
Hyundai,Verna,Sedan,Silver,2015,Benzine,120000 to 139999,1600 CC,Manual,132.0,Giza,1
Chevrolet,Aveo,Sedan,Burgundy,2011,Benzine,10000 to 19999,1400 - 1500 CC,Automatic,130.0,Alexandria,1
Hyundai,Verna,Sedan,White,2013,Natural Gas,More than 200000,1600 CC,Manual,97.8,Qalyubia,0
Fiat,131,Sedan,Red,1977,Benzine,0 to 9999,1600 CC,Manual,19.6,Alexandria,0
Fiat,Shahin,Sedan,Black,2009,Benzine,0 to 9999,1400 - 1500 CC,Manual,55.2,Cairo,0
Hyundai,Accent,Sedan,Blue- Navy Blue,2017,Benzine,120000 to 139999,1600 CC,Automatic,240.0,Cairo,2
Fiat,128,Sedan,Burgundy,1998,Benzine,80000 to 89999,1000 - 1300 CC,Manual,28.0,Sharqia,0
Hyundai,Matrix,Hatchback,Silver,2001,Benzine,30000 to 39999,1400 - 1500 CC,Manual,125.0,Giza,1
Fiat,131,Sedan,Silver,1980,Benzine,0 to 9999,1600 CC,Manual,30.0,Cairo,0
Hyundai,Elantra,Sedan,White,2016,Benzine,140000 to 159999,1600 CC,Automatic,270.2,Gharbia,2
Hyundai,Accent,Sedan,White,2018,Benzine,90000 to 99999,1600 CC,Automatic,262.2,Cairo,2
Fiat,128,Sedan,Blue- Navy Blue,1992,Benzine,50000 to 59999,1000 - 1300 CC,Manual,25.3,Cairo,0
Fiat,Shahin,Sedan,Other Color,1999,Benzine,60000 to 69999,1400 - 1500 CC,Manual,55.0,Asyut,0
Fiat,128,Sedan,Blue- Navy Blue,1991,Benzine,More than 200000,1000 - 1300 CC,Manual,28.8,Gharbia,0
Chevrolet,Optra,Sedan,Gray,2021,Benzine,30000 to 39999,1600 CC,Automatic,228.0,Alexandria,2
Chevrolet,Lanos,Sedan,Other Color,2010,Benzine,More than 200000,1400 - 1500 CC,Manual,90.0,Cairo,0
Hyundai,Verna,Sedan,Gray,2014,Benzine,More than 200000,1600 CC,Manual,120.0,Cairo,1
Hyundai,Tucson,SUV,Gray,2017,Benzine,80000 to 89999,1600 CC,Automatic,161.4,Asyut,1
Chevrolet,Optra,Sedan,Other Color,2010,Benzine,120000 to 139999,1400 - 1500 CC,Manual,130.0,Alexandria,1
Fiat,128,Sedan,White,1990,Benzine,180000 to 199999,1000 - 1300 CC,Manual,19.6,Beheira,0
Hyundai,Tucson,SUV,Black,2019,Benzine,100000 to 119999,1600 CC,Automatic,185.6,Cairo,1
Chevrolet,Optra,Sedan,Black,2008,Benzine,More than 200000,1600 CC,Manual,125.0,Beheira,1
Chevrolet,Lanos,Sedan,Black,2013,Benzine,160000 to 179999,1400 - 1500 CC,Manual,92.0,Cairo,0
Chevrolet,Lanos,Sedan,Yellow,2012,Natural Gas,10000 to 19999,1400 - 1500 CC,Manual,145.0,Alexandria,1
Hyundai,Accent,Sedan,Black,2010,Benzine,160000 to 179999,1600 CC,Manual,150.0,Cairo,1
Hyundai,Verna,Sedan,Silver,2017,Natural Gas,10000 to 19999,1600 CC,Automatic,166.8,Alexandria,1
Fiat,Uno,Hatchback,Blue- Navy Blue,1996,Benzine,10000 to 19999,1000 - 1300 CC,Manual,63.2,Alexandria,0
Chevrolet,Lanos,Sedan,Gray,2014,Benzine,10000 to 19999,1400 - 1500 CC,Manual,118.0,Damietta,1
Hyundai,Accent,Sedan,Gold,2004,Benzine,180000 to 199999,1000 - 1300 CC,Manual,80.5,Sharqia,0
Fiat,Uno,Hatchback,White,1993,Benzine,More than 200000,1000 - 1300 CC,Manual,37.0,Gharbia,0
Hyundai,Verna,Sedan,Silver,2010,Benzine,0 to 9999,1600 CC,Manual,95.0,Sohag,0
Chevrolet,Optra,Sedan,Silver,2009,Benzine,140000 to 159999,1600 CC,Automatic,150.0,Cairo,1
Hyundai,Elantra,Sedan,Silver,2020,Benzine,70000 to 79999,1600 CC,Automatic,316.2,Giza,3
Chevrolet,Optra,Sedan,Gray,2016,Benzine,160000 to 179999,1600 CC,Automatic,184.0,Alexandria,1
Hyundai,Verna,Sedan,Silver,2010,Benzine,10000 to 19999,1600 CC,Manual,80.0,Asyut,0
Fiat,128,Sedan,Red,1978,Benzine,100000 to 119999,1000 - 1300 CC,Manual,23.0,Cairo,0
Chevrolet,Lanos,Sedan,Silver,2015,Benzine,80000 to 89999,1400 - 1500 CC,Manual,108.0,Giza,1
Fiat,Shahin,Sedan,Silver,2006,Benzine,More than 200000,1400 - 1500 CC,Manual,50.0,Cairo,0
Fiat,Shahin,Sedan,White,2004,Benzine,60000 to 69999,1400 - 1500 CC,Manual,51.8,Alexandria,0
Fiat,128,Sedan,Blue- Navy Blue,1987,Benzine,140000 to 159999,1000 - 1300 CC,Manual,25.0,Qalyubia,0
Fiat,Punto,Hatchback,Other Color,2000,Benzine,20000 to 29999,1000 - 1300 CC,Manual,57.0,Giza,0
Fiat,Punto,Hatchback,Silver,2012,Benzine,80000 to 89999,1000 - 1300 CC,Manual,126.5,Damietta,1
Chevrolet,Optra,Sedan,White,2017,Benzine,0 to 9999,1600 CC,Automatic,184.0,Alexandria,1
Fiat,128,Sedan,Blue- Navy Blue,1979,Benzine,70000 to 79999,1000 - 1300 CC,Manual,17.0,Cairo,0
Fiat,128,Sedan,Beige,2001,Benzine,More than 200000,1000 - 1300 CC,Manual,16.1,Ismailia,0
Fiat,Uno,Hatchback,Blue- Navy Blue,1997,Benzine,0 to 9999,1000 - 1300 CC,Manual,30.0,Alexandria,0
Hyundai,Excel,Hatchback,Red,1997,Benzine,20000 to 29999,1400 - 1500 CC,Manual,26.4,Giza,0
Chevrolet,Aveo,Sedan,Blue- Navy Blue,2020,Benzine,50000 to 59999,1400 - 1500 CC,Automatic,241.5,Cairo,2
Chevrolet,Aveo,Sedan,Red,2005,Benzine,20000 to 29999,1400 - 1500 CC,Manual,78.0,Cairo,0
Hyundai,Elantra,Sedan,Gray,2015,Benzine,40000 to 49999,1600 CC,Automatic,265.0,Damietta,2
Hyundai,Elantra,Sedan,White,2021,Benzine,10000 to 19999,1600 CC,Automatic,185.6,Dakahlia,1
Hyundai,Accent,Sedan,Silver,2006,Benzine,10000 to 19999,1000 - 1300 CC,Manual,68.0,Fayoum,0
Chevrolet,Cruze,Sedan,Black,2013,Benzine,More than 200000,1600 CC,Automatic,126.5,Qalyubia,1
Fiat,Tipo,Sedan,Gold,2020,Benzine,10000 to 19999,1600 CC,Automatic,385.2,Sharqia,3
Hyundai,Excel,Sedan,Other Color,1996,Benzine,100000 to 119999,1000 - 1300 CC,Manual,47.0,Giza,0
Chevrolet,Optra,Sedan,Blue- Navy Blue,2017,Benzine,10000 to 19999,1600 CC,Automatic,167.0,Sharqia,1
Fiat,128,Sedan,Orange,1980,Benzine,More than 200000,1000 - 1300 CC,Manual,13.5,Giza,0
Chevrolet,Optra,Sedan,White,2008,Benzine,180000 to 199999,1600 CC,Automatic,155.0,Giza,1
Chevrolet,Optra,Sedan,Blue- Navy Blue,2022,Benzine,0 to 9999,1600 CC,Automatic,260.0,Alexandria,2
Fiat,128,Sedan,White,1994,Benzine,More than 200000,1000 - 1300 CC,Manual,27.6,Sharqia,0
Chevrolet,Optra,Sedan,Gray,2021,Benzine,0 to 9999,1600 CC,Automatic,293.2,Cairo,2
Fiat,Punto,Hatchback,Blue- Navy Blue,2011,Benzine,180000 to 199999,1000 - 1300 CC,Manual,92.0,Alexandria,0
Chevrolet,Optra,Sedan,Gray,2019,Benzine,40000 to 49999,1600 CC,Automatic,253.0,Suez,2
Hyundai,Verna,Sedan,Other Color,2012,Benzine,160000 to 179999,1600 CC,Automatic,125.0,Cairo,1
Hyundai,Matrix,Hatchback,Black,2001,Benzine,120000 to 139999,1400 - 1500 CC,Automatic,179.0,Giza,1
Chevrolet,Aveo,Sedan,Silver,2008,Benzine,160000 to 179999,1400 - 1500 CC,Manual,110.0,Alexandria,1
Hyundai,Matrix,Hatchback,Black,2010,Benzine,More than 200000,1600 CC,Automatic,172.0,Giza,1
Hyundai,Verna,Sedan,Other Color,2011,Benzine,160000 to 179999,1400 - 1500 CC,Manual,101.2,Cairo,1
Fiat,Tipo,Sedan,Blue- Navy Blue,2021,Benzine,0 to 9999,1600 CC,Automatic,414.0,Alexandria,4
Chevrolet,Optra,Sedan,Black,2011,Benzine,10000 to 19999,1600 CC,Manual,126.5,Giza,1
Chevrolet,Cruze,Sedan,Black,2019,Benzine,10000 to 19999,1600 CC,Automatic,400.0,Qalyubia,4
Hyundai,Verna,Sedan,White,2013,Natural Gas,10000 to 19999,1600 CC,Manual,103.5,Cairo,1
Chevrolet,Cruze,Sedan,Brown,2016,Benzine,120000 to 139999,1600 CC,Automatic,200.0,Cairo,2
Chevrolet,Aveo,Sedan,Other Color,2012,Benzine,120000 to 139999,1400 - 1500 CC,Automatic,124.2,Giza,1
Chevrolet,Optra,Sedan,Silver,2018,Benzine,140000 to 159999,1600 CC,Automatic,189.8,Giza,1
Fiat,Punto,Hatchback,Gray,2000,Benzine,0 to 9999,1000 - 1300 CC,Manual,55.0,Giza,0
Chevrolet,Aveo,Sedan,Red,2016,Benzine,0 to 9999,1400 - 1500 CC,Manual,140.9,Alexandria,1
Fiat,Shahin,Sedan,Black,2008,Benzine,50000 to 59999,1400 - 1500 CC,Manual,51.8,Cairo,0
Chevrolet,Optra,Sedan,Blue- Navy Blue,2018,Benzine,40000 to 49999,1600 CC,Automatic,180.0,Dakahlia,1
Hyundai,Accent,Sedan,Burgundy,2006,Natural Gas,10000 to 19999,1400 - 1500 CC,Manual,75.0,Ismailia,0
Hyundai,Elantra,Sedan,Gold,2018,Benzine,80000 to 89999,1600 CC,Automatic,293.2,Sharqia,2
Chevrolet,Aveo,Sedan,Black,2016,Benzine,180000 to 199999,1400 - 1500 CC,Automatic,149.5,Cairo,1
